11:31:19:003 [INFO] Connecting to simulation server at 127.0.0.1
11:31:19:011 [INFO] Connection opened.
11:31:19:012 [INFO] Started the pub-sub topic receiving thread.
11:31:19:012 [INFO] Loading scene config: scene_basic_drone.jsonc
11:31:19:712 [INFO] Getting the list of available topic info from the sim server...
11:31:19:722 [INFO] Successfully received topic info list.
11:31:21:723 [INFO] World object updated for the loaded scene '/Sim/SceneBasicDrone'. Note: Any previous Drone object instances may no longer be valid.
11:31:21:725 [INFO] Trajectory 'null_trajectory' imported successfully.
11:31:21:725 [INFO] Initalizing Drone 'Drone1'...
11:31:21:725 [INFO] -------------------------------------------------
11:31:21:725 [INFO] The following topics can be subscribed to for robot 'Drone1':
11:31:21:726 [INFO]     sensors["Chase"]["scene_camera"]
11:31:21:726 [INFO]     sensors["Chase"]["scene_camera_info"]
11:31:21:726 [INFO]     sensors["DownCamera"]["scene_camera"]
11:31:21:726 [INFO]     sensors["DownCamera"]["scene_camera_info"]
11:31:21:726 [INFO]     sensors["DownCamera"]["depth_camera"]
11:31:21:726 [INFO]     sensors["DownCamera"]["depth_camera_info"]
11:31:21:726 [INFO]     sensors["DownCamera"]["segmentation_camera"]
11:31:21:727 [INFO]     sensors["DownCamera"]["segmentation_camera_info"]
11:31:21:727 [INFO]     sensors["IMU1"]["imu_kinematics"]
11:31:21:727 [INFO]     sensors["GPS"]["gps"]
11:31:21:727 [INFO]     sensors["Barometer"]["barometer"]
11:31:21:727 [INFO]     sensors["Magnetometer"]["magnetometer"]
11:31:21:727 [INFO]     robot_info["actual_pose"]
11:31:21:728 [INFO]     robot_info["collision_info"]
11:31:21:728 [INFO]     robot_info["rotor_info"]
11:31:21:728 [INFO] -------------------------------------------------
11:31:21:728 [INFO] Drone 'Drone1' initialized for World scene '/Sim/SceneBasicDrone'
11:31:21:733 [INFO] Loaded 30 plant targets
11:31:21:734 [INFO] Resetting scene segmentation IDs to 0
11:31:21:844 [INFO] Segmentation: Othonna_001 -> ID 1 | found=True
11:31:21:847 [INFO] Segmentation: Othonna_002 -> ID 2 | found=True
11:31:21:849 [INFO] Segmentation: Othonna_003 -> ID 3 | found=True
11:31:21:851 [INFO] Segmentation: Othonna_004 -> ID 4 | found=True
11:31:21:853 [INFO] Segmentation: Othonna_005 -> ID 5 | found=True
11:31:21:855 [INFO] Segmentation: Othonna_006 -> ID 6 | found=True
11:31:21:858 [INFO] Segmentation: Othonna_007 -> ID 7 | found=True
11:31:21:861 [INFO] Segmentation: Othonna_008 -> ID 8 | found=True
11:31:21:864 [INFO] Segmentation: Othonna_009 -> ID 9 | found=True
11:31:21:866 [INFO] Segmentation: Othonna_010 -> ID 10 | found=True
11:31:21:867 [INFO] Segmentation: Othonna_011 -> ID 11 | found=True
11:31:21:870 [INFO] Segmentation: Othonna_012 -> ID 12 | found=True
11:31:21:871 [INFO] Segmentation: Othonna_013 -> ID 13 | found=True
11:31:21:874 [INFO] Segmentation: Othonna_014 -> ID 14 | found=True
11:31:21:878 [INFO] Segmentation: Othonna_015 -> ID 15 | found=True
11:31:21:880 [INFO] Segmentation: Othonna_016 -> ID 16 | found=True
11:31:21:882 [INFO] Segmentation: Othonna_017 -> ID 17 | found=True
11:31:21:884 [INFO] Segmentation: Othonna_018 -> ID 18 | found=True
11:31:21:886 [INFO] Segmentation: Othonna_019 -> ID 19 | found=True
11:31:21:889 [INFO] Segmentation: Othonna_020 -> ID 20 | found=True
11:31:21:891 [INFO] Segmentation: Othonna_021 -> ID 21 | found=True
11:31:21:894 [INFO] Segmentation: Othonna_022 -> ID 22 | found=True
11:31:21:898 [INFO] Segmentation: Othonna_023 -> ID 23 | found=True
11:31:21:901 [INFO] Segmentation: Othonna_024 -> ID 24 | found=True
11:31:21:909 [INFO] Segmentation: Othonna_025 -> ID 25 | found=True
11:31:21:915 [INFO] Segmentation: Othonna_026 -> ID 26 | found=True
11:31:21:918 [INFO] Segmentation: Othonna_027 -> ID 27 | found=True
11:31:21:938 [INFO] Segmentation: Othonna_028 -> ID 28 | found=True
11:31:21:940 [INFO] Segmentation: Othonna_029 -> ID 29 | found=True
11:31:21:943 [INFO] Segmentation: Othonna_030 -> ID 30 | found=True
11:31:21:944 [INFO] Taking off
11:31:24:969 [INFO] Climbing vertically to 30.0 m before horizontal flight
11:31:28:119 [INFO] Reached flight altitude 30.0 m
11:31:28:120 [INFO] Flying to Othonna_001 at X=249.109, Y=302.953
11:32:26:270 [INFO] Settling Othonna_001 | actual=(249.256104, 303.117615, -30.493956) | horizontal error=0.221 m vertical error=0.494 m | good samples=0/3
11:32:26:378 [INFO] Settling Othonna_001 | actual=(249.236893, 303.131989, -30.494022) | horizontal error=0.220 m vertical error=0.494 m | good samples=0/3
11:32:26:675 [INFO] Settling Othonna_001 | actual=(249.177567, 303.163361, -30.494209) | horizontal error=0.221 m vertical error=0.494 m | good samples=0/3
11:32:26:782 [INFO] Settling Othonna_001 | actual=(249.154816, 303.171295, -30.494276) | horizontal error=0.223 m vertical error=0.494 m | good samples=0/3
11:32:26:893 [INFO] Settling Othonna_001 | actual=(249.130112, 303.177551, -30.494347) | horizontal error=0.226 m vertical error=0.494 m | good samples=0/3
11:32:27:182 [WARNING] Othonna_001 did not settle within 0.20 m after 3.0 s | last horizontal error=0.226 m vertical error=0.494 m; starting correction 3/5 at 1.0 m/s
11:32:27:182 [INFO] Positioning Othonna_001: attempt 4/6 at 1.0 m/s | target NED=(249.109000, 302.953000, -30.000000)
11:32:27:183 [INFO] Controller reports move complete for Othonna_001; watching position for up to 3.0 s
11:32:27:183 [INFO] Settling Othonna_001 | actual=(249.064392, 303.183899, -30.494530) | horizontal error=0.235 m vertical error=0.495 m | good samples=0/3
11:32:27:296 [INFO] Settling Othonna_001 | actual=(249.038986, 303.182404, -30.494579) | horizontal error=0.240 m vertical error=0.495 m | good samples=0/3
11:32:27:405 [INFO] Settling Othonna_001 | actual=(249.014267, 303.178894, -30.494579) | horizontal error=0.245 m vertical error=0.495 m | good samples=0/3
11:32:27:695 [INFO] Settling Othonna_001 | actual=(248.951324, 303.159912, -30.494606) | horizontal error=0.260 m vertical error=0.495 m | good samples=0/3
11:32:27:810 [INFO] Settling Othonna_001 | actual=(248.927521, 303.148529, -30.494627) | horizontal error=0.267 m vertical error=0.495 m | good samples=0/3
11:32:27:920 [INFO] Settling Othonna_001 | actual=(248.905945, 303.135864, -30.494627) | horizontal error=0.273 m vertical error=0.495 m | good samples=0/3
11:32:28:191 [INFO] Settling Othonna_001 | actual=(248.857193, 303.096619, -30.494659) | horizontal error=0.290 m vertical error=0.495 m | good samples=0/3
11:32:28:307 [INFO] Settling Othonna_001 | actual=(248.839233, 303.077240, -30.494659) | horizontal error=0.297 m vertical error=0.495 m | good samples=0/3
11:32:28:418 [INFO] Settling Othonna_001 | actual=(248.823853, 303.057343, -30.494661) | horizontal error=0.304 m vertical error=0.495 m | good samples=0/3
11:32:28:741 [INFO] Settling Othonna_001 | actual=(248.789032, 302.992981, -30.494675) | horizontal error=0.322 m vertical error=0.495 m | good samples=0/3
11:32:28:852 [INFO] Settling Othonna_001 | actual=(248.780792, 302.969055, -30.494684) | horizontal error=0.329 m vertical error=0.495 m | good samples=0/3
11:32:28:960 [INFO] Settling Othonna_001 | actual=(248.774704, 302.945557, -30.494684) | horizontal error=0.334 m vertical error=0.495 m | good samples=0/3
11:32:29:226 [INFO] Settling Othonna_001 | actual=(248.768066, 302.884613, -30.494694) | horizontal error=0.348 m vertical error=0.495 m | good samples=0/3
11:32:29:333 [INFO] Settling Othonna_001 | actual=(248.768860, 302.860046, -30.494694) | horizontal error=0.353 m vertical error=0.495 m | good samples=0/3
11:32:29:439 [INFO] Settling Othonna_001 | actual=(248.771652, 302.835480, -30.494694) | horizontal error=0.357 m vertical error=0.495 m | good samples=0/3
11:32:29:722 [INFO] Settling Othonna_001 | actual=(248.788559, 302.772156, -30.494699) | horizontal error=0.368 m vertical error=0.495 m | good samples=0/3
11:32:29:827 [INFO] Settling Othonna_001 | actual=(248.798416, 302.749664, -30.494699) | horizontal error=0.371 m vertical error=0.495 m | good samples=0/3
11:32:29:935 [INFO] Settling Othonna_001 | actual=(248.810425, 302.727295, -30.494699) | horizontal error=0.374 m vertical error=0.495 m | good samples=0/3
11:32:30:218 [WARNING] Othonna_001 did not settle within 0.20 m after 3.0 s | last horizontal error=0.374 m vertical error=0.495 m; starting correction 4/5 at 1.0 m/s
11:32:30:219 [INFO] Positioning Othonna_001: attempt 5/6 at 1.0 m/s | target NED=(249.109000, 302.953000, -30.000000)
11:32:30:220 [INFO] Controller reports move complete for Othonna_001; watching position for up to 3.0 s
11:32:30:220 [INFO] Settling Othonna_001 | actual=(248.850250, 302.674225, -30.494699) | horizontal error=0.380 m vertical error=0.495 m | good samples=0/3
